ee_addr	dwarf_linkage	tier	static	arity	ret	text	decl_file
002e7820	_ZN2Ts8EDITSAVE17get_tinyship_planEi	sim-med	0	2	void *	Ts::EDITSAVE::get_tinyship_plan(Ts::EDITSAVE *, int)	C:/hd25/kingdom2/sugi/editsave.cpp
002e7adc	_ZN2Ts17trap_camera_shakeEP8BD_VALUE	sim-sib-med	1	1		Ts::trap_camera_shake(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7b10	_ZN2Ts17trap_prize_appearEP8BD_VALUE	med	1	1		Ts::trap_prize_appear(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7b88	_ZN2Ts18trap_dice_set_specEP8BD_VALUE	sim-sandwich	1	1		Ts::trap_dice_set_spec(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7bb0	_ZN2Ts18trap_card_set_specEP8BD_VALUE	sim-sandwich	1	1		Ts::trap_card_set_spec(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7be0	_ZN2Ts25trap_target_searcher_initEP8BD_VALUE	sim-med	1	1		Ts::trap_target_searcher_init(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7c18	_ZN2Ts27trap_target_seracher_searchEP8BD_VALUE	sim-high	1	1		Ts::trap_target_seracher_search(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7c78	_ZN2Ts13trap_obj_stopEP8BD_VALUE	med	1	1		Ts::trap_obj_stop(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7d20	_ZN2Ts19trap_obj_near_partsEP8BD_VALUE	sim-high	1	1		Ts::trap_obj_near_parts(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7e28	_ZN2Ts21trap_obj_get_bg_pressEP8BD_VALUE	sim-sandwich	1	1		Ts::trap_obj_get_bg_press(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7e58	_ZN2Ts21trap_obj_tt_ball_blowEP8BD_VALUE	sim-med	1	1		Ts::trap_obj_tt_ball_blow(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7f60	_ZN2Ts31trap_target_searcher_add_targetEP8BD_VALUE	sim-high	1	1		Ts::trap_target_searcher_add_target(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7f80	_ZN2Ts35trap_target_searcher_get_target_numEP8BD_VALUE	sim-high	1	1		Ts::trap_target_searcher_get_target_num(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e7ff8	_ZN2Ts16trap_target_distEP8BD_VALUE	sim-high	1	1		Ts::trap_target_dist(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8038	_ZN2Ts31trap_target_searcher_search_objEP8BD_VALUE	med	1	1		Ts::trap_target_searcher_search_obj(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8070	_ZN2Ts28trap_target_searcher_get_oldEP8BD_VALUE	med	1	1		Ts::trap_target_searcher_get_old(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e80d8	_ZN2Ts21trap_target_get_groupEP8BD_VALUE	sim-med	1	1		Ts::trap_target_get_group(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8108	_ZN2Ts15trap_friend_getEP8BD_VALUE	sim-high	1	1		Ts::trap_friend_get(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e817c	_ZN2Ts38trap_status_peterpan_prize_drain_startEP8BD_VALUE	sim-rerun2-med	1	1		Ts::trap_status_peterpan_prize_drain_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8198	_ZN2Ts36trap_status_peterpan_prize_drain_endEP8BD_VALUE	sim-rerun2-sandwich	1	1		Ts::trap_status_peterpan_prize_drain_end(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8220	_ZN2Ts21trap_skateboard_trickEP8BD_VALUE	med	1	1		Ts::trap_skateboard_trick(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8290	_ZN2Ts30trap_skateboardscore_add_countEP8BD_VALUE	med	1	1		Ts::trap_skateboardscore_add_count(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8378	_ZN2Ts20trap_obj_hide_shadowEP8BD_VALUE	sim-sib-med	1	1		Ts::trap_obj_hide_shadow(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8390	_ZN2Ts19trap_obj_hop_directEP8BD_VALUE	sim-high	1	1		Ts::trap_obj_hop_direct(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8400	_ZN2Ts20trap_obj_rc_stop_allEP8BD_VALUE	med	1	1		Ts::trap_obj_rc_stop_all(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e84a8	_ZN2Ts21trap_obj_stop_end_allEP8BD_VALUE	med	1	1		Ts::trap_obj_stop_end_all(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e84e0	_ZN2Ts21trap_bghit_check_lineEP8BD_VALUE	med	1	1		Ts::trap_bghit_check_line(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8578	_ZN2Ts21trap_bghit_get_normalEP8BD_VALUE	med	1	1		Ts::trap_bghit_get_normal(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e85c0	_ZN2Ts17trap_bghit_is_hitEP8BD_VALUE	sim-med	1	1		Ts::trap_bghit_is_hit(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8688	_ZN2Ts16trap_obj_is_hookEP8BD_VALUE	sim-sib-med	1	1		Ts::trap_obj_is_hook(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8770	_ZN2Ts21trap_obj_party_attackEP8BD_VALUE	med	1	1		Ts::trap_obj_party_attack(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8a28	_ZN2Ts17trap_larxene_deadEP8BD_VALUE	med	1	1		Ts::trap_larxene_dead(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapfield.cpp
002e8b30	_ZN2Ts25trap_enemy_stop_all_startEP8BD_VALUE	med	1	1		Ts::trap_enemy_stop_all_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8be8	_ZN2Ts14trap_flare_newEP8BD_VALUE	sim-med	1	1		Ts::trap_flare_new(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8c28	_ZN2Ts18trap_flare_set_posEP8BD_VALUE	sim-med	1	1		Ts::trap_flare_set_pos(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8c58	_ZN2Ts21trap_flare_set_radiusEP8BD_VALUE	sim-high	1	1		Ts::trap_flare_set_radius(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8c80	_ZN2Ts21trap_flare_set_effectEP8BD_VALUE	sim-med	1	1		Ts::trap_flare_set_effect(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8d08	_ZN2Ts39trap_limit_aladdin_exclamation_mark_posEP8BD_VALUE	med	1	1		Ts::trap_limit_aladdin_exclamation_mark_pos(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e8f08	_ZN2Ts27trap_friend_get_target_sizeEP8BD_VALUE	sim-sib-med	1	1		Ts::trap_friend_get_target_size(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e9028	_ZN2Ts23trap_trinity_shot_startEP8BD_VALUE	med	1	1		Ts::trap_trinity_shot_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e9148	_ZN2Ts31trap_vacuum_set_effective_rangeEP8BD_VALUE	sim-med	1	1		Ts::trap_vacuum_set_effective_range(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trapbattle.cpp
002e9248	_ZN2Ts12ExecAllFlareEP4TASK	sim-high	1	1		Ts::ExecAllFlare(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/flare.cpp
002e9338	_ZN2Ts21ExecAllFlareFinalizerEP4TASK	med	1	1		Ts::ExecAllFlareFinalizer(TASK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/flare.cpp
002e95a0	_ZN2Ts5FLARE10set_radiusEff	sim-med	0	3		Ts::FLARE::set_radius(Ts::FLARE *, float, float)	C:/hd25/kingdom2/sugi/flare.cpp
002e9610	_ZN2Ts5FLARE7set_posERKN2kn7FVectorE	sim-high	0	2		Ts::FLARE::set_pos(Ts::FLARE *, RCFVector)	C:/hd25/kingdom2/sugi/flare.cpp
002e9850	_ZN2Ts5FLARE5AllocEv	sim-sib-med	1	0	Ts::FLARE *	Ts::FLARE::Alloc() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/flare.cpp
002e9a78	_ZN2Ts15TARGET_SEARCHER7is_typeEPN2YS3OBJEi	med	0	3	bool	Ts::TARGET_SEARCHER::is_type(Ts::TARGET_SEARCHER *, YS::OBJ *, int)	C:/hd25/kingdom2/sugi/target.cpp
002e9b10	_ZN2Ts15TARGET_SEARCHERC1Ei	sim-sandwich	0	2		Ts::TARGET_SEARCHER::TARGET_SEARCHER(Ts::TARGET_SEARCHER *, int)	C:/hd25/kingdom2/sugi/target.cpp
002e9b58	_ZN2Ts15TARGET_SEARCHER3addEPN2YS3OBJEi	sim-high	0	3		Ts::TARGET_SEARCHER::add(Ts::TARGET_SEARCHER *, YS::OBJ *, int)	C:/hd25/kingdom2/sugi/target.cpp
002e9c98	_ZN2Ts15TARGET_SEARCHER3addEPN2YS6TARGETE	sim-med	0	2		Ts::TARGET_SEARCHER::add(Ts::TARGET_SEARCHER *, YS::TARGET *)	C:/hd25/kingdom2/sugi/target.cpp
002e9d08	_ZN2Ts15TARGET_SEARCHERclEPN2YS6TARGETERKN2kn7FVectorES7_bbb	med	0	7		Ts::TARGET_SEARCHER::operator(Ts::TARGET_SEARCHER *, YS::TARGET *, RCFVector, RCFVector, bool, bool, bool)	C:/hd25/kingdom2/sugi/target.cpp
002e9fa8	_ZN2Ts15TARGET_SEARCHER5resetEv	med	0	1		Ts::TARGET_SEARCHER::reset(Ts::TARGET_SEARCHER *)	C:/hd25/kingdom2/sugi/target.cpp
002e9fb8	_ZN2Ts15TARGET_SEARCHER26set_check_hide_from_friendEb	med	0	2		Ts::TARGET_SEARCHER::set_check_hide_from_friend(Ts::TARGET_SEARCHER *, bool)	C:/hd25/kingdom2/sugi/target.cpp
002e9fe0	_ZN2Ts15TARGET_SEARCHER6SearchEPN2YS6TARGETEPNS1_3OBJERKN2kn7FVectorE	med	1	3		Ts::TARGET_SEARCHER::Search(YS::TARGET *, YS::OBJ *, RCFVector) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/target.cpp
002ea0f0	_ZN2Ts22ACTION_AL_PRIZEBOX_GET7controlEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_AL_PRIZEBOX_GET::control(Ts::ACTION_AL_PRIZEBOX_GET *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_al_prizebox_get.cpp
002ea338	_ZN2Ts19ACTION_TT_BALL_BLOW5startEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_TT_BALL_BLOW::start(Ts::ACTION_TT_BALL_BLOW *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_tt_ball_blow.cpp
002ea450	_ZN2Ts19ACTION_TT_BALL_BLOW13calc_movementEPN2YS3OBJE	med	0	2		Ts::ACTION_TT_BALL_BLOW::calc_movement(Ts::ACTION_TT_BALL_BLOW *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_tt_ball_blow.cpp
002eaa68	_ZN2Ts19ACTION_TT_BALL_BLOW7controlEPN2YS3OBJE	sim-sandwich	0	2		Ts::ACTION_TT_BALL_BLOW::control(Ts::ACTION_TT_BALL_BLOW *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_tt_ball_blow.cpp
002eaa70	_ZN2Ts19ACTION_TT_BALL_BLOW4landEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_TT_BALL_BLOW::land(Ts::ACTION_TT_BALL_BLOW *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_tt_ball_blow.cpp
002eaab0	_ZN2Ts11ACTION_DICE4jumpEPN2YS3OBJERKN2kn7FVectorE	sim-sib-high	0	3		Ts::ACTION_DICE::jump(Ts::ACTION_DICE *, YS::OBJ *, const kn::FVector &)	C:/hd25/kingdom2/sugi/action_dice.cpp
002eaaf0	_ZN2Ts11ACTION_DICE11jump_heightEPN2YS3OBJEf	sim-sib-high	0	3		Ts::ACTION_DICE::jump_height(Ts::ACTION_DICE *, YS::OBJ *, float)	C:/hd25/kingdom2/sugi/action_dice.cpp
002eab40	_ZN2Ts11ACTION_DICE3endEPN2YS3OBJE	sim-rerun2-med	0	2		Ts::ACTION_DICE::end(Ts::ACTION_DICE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_dice.cpp
002eabe8	_ZN2Ts11ACTION_DICE10party_jumpEPN2YS3OBJEb	sim-high	0	3		Ts::ACTION_DICE::party_jump(Ts::ACTION_DICE *, YS::OBJ *, bool)	C:/hd25/kingdom2/sugi/action_dice.cpp
002eacd0	_ZN2Ts15ACTION_DICEJUMP4landEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_DICEJUMP::land((anonymous namespace)::ACTION_DICEJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_dice.cpp
002eaea8	_ZN2Ts11ACTION_CARD7SetSpecEfffffff	sim-rerun-med	1	7		Ts::ACTION_CARD::SetSpec(float, float, float, float, float, float, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_card.cpp
002eaf48	_ZN2Ts21ACTION_SKATEBOARDEDGE5StartEPN2YS3OBJE	med	1	1		Ts::ACTION_SKATEBOARDEDGE::Start(YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb098	_ZN2Ts25ACTION_SKATEBOARDRIDEEDGE13calc_movementEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_SKATEBOARDRIDEEDGE::calc_movement((anonymous namespace)::ACTION_SKATEBOARDRIDEEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb1a0	_ZN2Ts25ACTION_SKATEBOARDRIDEEDGE7controlEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARDRIDEEDGE::control((anonymous namespace)::ACTION_SKATEBOARDRIDEEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb1e8	_ZN2Ts9CheckEdgeEPN2YS3OBJE	high	1	1		Ts::CheckEdge(YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb3b8	_ZN2Ts11CheckCancelEPN2YS3OBJE	high	1	1	bool	Ts::CheckCancel(YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb4f0	_ZN2Ts17ACTION_SKATEBOARD13calc_movementEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARD::calc_movement(Ts::ACTION_SKATEBOARD *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb6f8	_ZN2Ts23skateboard_motion_startEPN2YS3OBJEif	med	1	3		Ts::skateboard_motion_start(YS::OBJ *, int, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb778	_ZN2Ts24skateboard_motion_changeEPN2YS3OBJEifb	med	1	4		Ts::skateboard_motion_change(YS::OBJ *, int, float, bool) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb7f0	_ZN2Ts17ACTION_SKATEBOARD15TrickMotionPushEPN2YS3OBJEif	med	1	3		Ts::ACTION_SKATEBOARD::TrickMotionPush(YS::OBJ *, int, float) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb868	_ZN2Ts17ACTION_SKATEBOARD4RideEPN2YS3OBJES3_	med	1	2		Ts::ACTION_SKATEBOARD::Ride(YS::OBJ *, YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eb9d8	_ZN2Ts17ACTION_SKATEBOARD13change_motionEPN2YS3OBJEif	sim-high	0	4		Ts::ACTION_SKATEBOARD::change_motion(Ts::ACTION_SKATEBOARD *, YS::OBJ *, int, float)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ebb08	_ZN2Ts17ACTION_SKATEBOARD5startEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_SKATEBOARD::start(Ts::ACTION_SKATEBOARD *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ebbd8	_ZN2Ts17ACTION_SKATEBOARD3endEPN2YS3OBJE	sim-sib-high	0	2		Ts::ACTION_SKATEBOARD::end(Ts::ACTION_SKATEBOARD *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ebc78	_ZN2Ts17ACTION_SKATEBOARD4landEPN2YS3OBJE	sim-sib-high	0	2		Ts::ACTION_SKATEBOARD::land(Ts::ACTION_SKATEBOARD *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ebc80	_ZN2Ts17ACTION_SKATEBOARD7controlEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARD::control(Ts::ACTION_SKATEBOARD *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ebf50	_ZN2Ts17ACTION_SKATEBOARD10party_jumpEPN2YS3OBJEb	med	0	3		Ts::ACTION_SKATEBOARD::party_jump(Ts::ACTION_SKATEBOARD *, YS::OBJ *, bool)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec088	_ZN2Ts21ACTION_SKATEBOARDJUMP5startEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_SKATEBOARDJUMP::start((anonymous namespace)::ACTION_SKATEBOARDJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec0f8	_ZN2Ts21ACTION_SKATEBOARDJUMP3endEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_SKATEBOARDJUMP::end((anonymous namespace)::ACTION_SKATEBOARDJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec170	_ZN2Ts21ACTION_SKATEBOARDJUMP4fallEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_SKATEBOARDJUMP::fall((anonymous namespace)::ACTION_SKATEBOARDJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec248	_ZN2Ts21ACTION_SKATEBOARDJUMP7controlEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARDJUMP::control((anonymous namespace)::ACTION_SKATEBOARDJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec468	_ZN2Ts21ACTION_SKATEBOARDJUMP13calc_movementEPN2YS3OBJE	sim-sib-med	0	2		Ts::ACTION_SKATEBOARDJUMP::calc_movement((anonymous namespace)::ACTION_SKATEBOARDJUMP *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec4a8	_ZN2Ts21ACTION_SKATEBOARDEDGE5startEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARDEDGE::start(Ts::ACTION_SKATEBOARDEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec598	_ZN2Ts21ACTION_SKATEBOARDEDGE4fallEPN2YS3OBJE	sim-sib-med	0	2		Ts::ACTION_SKATEBOARDEDGE::fall(Ts::ACTION_SKATEBOARDEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec5b0	_ZN2Ts21ACTION_SKATEBOARDEDGE4landEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_SKATEBOARDEDGE::land(Ts::ACTION_SKATEBOARDEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec5f8	_ZN2Ts21ACTION_SKATEBOARDEDGE7controlEPN2YS3OBJE	med	0	2		Ts::ACTION_SKATEBOARDEDGE::control(Ts::ACTION_SKATEBOARDEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec850	_ZN2Ts21ACTION_SKATEBOARDEDGE10party_jumpEPN2YS3OBJEb	sim-high	0	3		Ts::ACTION_SKATEBOARDEDGE::party_jump(Ts::ACTION_SKATEBOARDEDGE *, YS::OBJ *, bool)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ec9d0	_ZN2Ts21ACTION_SKATEBOARDEDGE4JumpEPN2YS3OBJERKN2kn7FVectorEi	sim-high	1	3		Ts::ACTION_SKATEBOARDEDGE::Jump(YS::OBJ *, const kn::FVector &, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002eca38	_ZN2Ts25ACTION_SKATEBOARDRIDEEDGE5startEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_SKATEBOARDRIDEEDGE::start((anonymous namespace)::ACTION_SKATEBOARDRIDEEDGE *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_skateboard.cpp
002ece98	_ZN2Ts21ACTION_LIMIT_PETERPAN5startEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_LIMIT_PETERPAN::start((anonymous namespace)::ACTION_LIMIT_PETERPAN *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_limit.cpp
002ecef8	_ZN2Ts21ACTION_LIMIT_PETERPAN13calc_movementEPN2YS3OBJE	sim-high	0	2		Ts::ACTION_LIMIT_PETERPAN::calc_movement((anonymous namespace)::ACTION_LIMIT_PETERPAN *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_limit.cpp
002ed068	_ZN2Ts18ACTION_LIMIT_HOVER13calc_movementEPN2YS3OBJE	sim-med	0	2		Ts::ACTION_LIMIT_HOVER::calc_movement(Ts::ACTION_LIMIT_HOVER *, YS::OBJ *)	C:/hd25/kingdom2/sugi/action_limit.cpp
002ed268	_ZN2Ts18ACTION_LIMIT_HOVER7SetSpecEPNS0_4SPECE	sim-rerun-med	1	1		Ts::ACTION_LIMIT_HOVER::SetSpec(Ts::ACTION_LIMIT_HOVER::SPEC *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/action_limit.cpp
002ed350	_ZN2Ts16TRINITY_SHOT_OBJ5startEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9_	med	0	5	Ts::TRINITY_SHOT_EFFECT *	Ts::TRINITY_SHOT_OBJ::start(Ts::TRINITY_SHOT_OBJ *, YS::OBJ *, YS::TARGET *, const kn::FVector &, const kn::FVector &)	C:/hd25/kingdom2/sugi/trinity_shot.cpp
002ed478	_ZN2Ts16TRINITY_SHOT_OBJ6EnsureEv	med	1	0		Ts::TRINITY_SHOT_OBJ::Ensure() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trinity_shot.cpp
002ed4b8	_ZN2Ts16TRINITY_SHOT_OBJ5StartEPN2YS3OBJEPNS1_6TARGETERKN2kn7FVectorES9_	med	1	4	void *	Ts::TRINITY_SHOT_OBJ::Start(YS::OBJ *, YS::TARGET *, const kn::FVector &, const kn::FVector &) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/sugi/trinity_shot.cpp
002ed5a8	_ZN2Ts19TRINITY_SHOT_EFFECT4initEv	med	0	1		Ts::TRINITY_SHOT_EFFECT::init(Ts::TRINITY_SHOT_EFFECT *)	C:/hd25/kingdom2/sugi/trinity_shot.cpp
002ed630	_ZN2Ts19TRINITY_SHOT_EFFECT9exec_moveEv	sim-med	0	1		Ts::TRINITY_SHOT_EFFECT::exec_move(Ts::TRINITY_SHOT_EFFECT *)	C:/hd25/kingdom2/sugi/trinity_shot.cpp
